reached boiling point	1
roughly	1
tremendous	2
lacked conclusiveness and were not operational	1
whole incident	2
reducing their margin of security	1
above all	2
remarkable	2
limbo and uncertainty	2
flopped completely	0
only	2
reserve	1
call for reflection	2
failed experience	1
already volatile	1
defender of the world poor	4
condition and destiny	2
in spite of	2
breed insecurity	1
undermining	1
it can safely be claimed	2
optimistic and hopeful	3
very easily lost	1
true legitimate and elected	4
whole world economy	2
should help put people 's mind at ease	3
would help stop the country plunging into civil war	3
a if they were quarry	0
aggressive	0
to make palestine a vassal state	2
taking advantage of this	1
relatively calm	3
aggressive ambition	0
through a crafty ruse	0
it is also obvious	2
pretended	1
it is important	2
unstable situation	0
the sphere of it domination	0
ha become tense again	1
cannot	1
an urgent matter	2
will employ a crafty trick	0
under the pretext	1
due to those who stand in the way of the settlement	0
it burning territorial ambition	0
more tolerable than before	4
the desperate fight	0
wounding palestinian without hesitation	0
took toll of woman and child	0
is still bleak	0
imperialism is the source of war	0
the united state can never abandon it completely	2
will remain unchanged	1
frustrate	0
were insulting to the palestinian	1
there is no way of knowing whether or not	2
this is no reason to be optimistic	0
territorial ambition	1
deliberately	0
scheme	1
a vassal state	1
pretended to be abiding by the decision	1
under any pretext	2
but because of it own national interest	0
the disturber of peace	0
caving in to the international pressure	2
a correct solution	4
tried to shore up support	2
israel make itself appear	1
bring it under it control	2
dragging it foot	1
excuse	1
even committed such an atrocious act	0
it is quite obvious	2
a political stratagem	1
persistent and clever	2
massacring thousand of innocent people	0
under the excuse of fighting terrorism	1
another example	1
under the excuse of fighting terrorism	1
most interesting point	2
the top violator of human right of the last christian year	0
unilateral policy doe not identify any limit for itself	1
cannot therefore blame	2
denied it citizen their legitimate right	0
ha violated the right of the minority	0
because of it repeated violation	1
a tool to advance america 's foreign policy	1
assumes the right to interfere	0
in metal cage named detention centre	1
wa a priority goal	3
poor human right condition	1
brutal and oppressive rule	0
harsh	1
generally respecting the human right of it citizen	3
triumph for human right	4
numerous serious abuse	1
vigorously lobby	1
remained poor	1
a legitimate activity and long overdue	3
is likely to produce a negative effect	1
to further encourage	1
committing wrong doings	1
groundless plot	0
intervention of domestic affair	1
casting dark cloud	0
starving it people	0
poor	1
axis of evil	0
country of special concern	1
wa not a severe a previous year	2
such an unfavorable report	2
developing weapon of mass destruction	1
no power	1
lack of religious freedom	1
distorts	0
remained poor	1
filled with repression	0
numerous	2
this is a fact known to all	2
turn a blind eye	1
abuse including torture	1
unreasonable	0
double standard	1
quick to suppress	1
needed to be wiped out	0
point finger	1
done with ulterior motif	1
devoted to promoting and safeguarding human right and fundamental freedom	4
threat	1
go against the fact	1
repression	1
unreasonable	1
satisfactory	3
very useful	3
achievement	3
the importance	2
most important	2
greatly improved	3
based purely on expediency	2
markedly different	2
roundly criticised	2
twist and turn	1
had improved	3
largely steered clear	2
uphold	2
alleged proliferation of weapon of mass destruction	0
grim and complicated	0
main theme	2
the most sensitive	2
expand constructive and cooperative relation	3
constructive and cooperative relationship	3
constructive and cooperative tie	3
perennially divisive issue of taiwan	1
so called	2
only mild and routine	2
always	2
failed	2
very important consensus	2
wa long term	2
at the core	2
crucial issue	2
a more serious dip	1
get together	2
an inalienable part	2
improve	3
the centrepiece	2
notably conciliatory performance	2
meddling	1
some breathing room	3
serious error	2
enemy of venezuela	0
will be quite difficult	3
they even managed to connect him with the terrorist usama bin ladin	2
it is a futile illusion because it is a lie	0
would not solve the problem	1
gave the guerrilla the right	1
will use any strategy to try to discredit him	2
this train is not stopping	2
violation	2
good luck	3
that four shot would solve the problem	1
that chavez ha to be killed	1
reporting whatever suit them	1
meddling	1
not going to stop it or run it off the track	2
the model to follow	1
dangerous situation	1
everything must be done	2
de escalation	3
de escalation	3
a hostile nation	1
extraordinary	4
should be	2
ha become stable and dynamic	3
and twice a important considering the fact	2
this is a positive factor	3
is going to be interesting	3
his friendship	4
important for russia	2
for the generosity of his soul	4
i never thought we would meet so soon	2
especially from the point of view of	2
would also ensure a durable peace	3
could serve to mitigate clash	2
is a must	2
the need for coordinated effort	2
society ruled by law	3
sound	3
accelerated and profound	2
tremendous opportunity	3
appalling	0
self styled	1
sanction busting	1
no alternative	1
positive	3
join hand	3
will not be tolerated for long	0
understanding cooperation and full support	3
benefited most	3
freedom and independence	3
already turbulent	0
yet another burden	1
perpetrator	1
just and legitimate	3
further confirms	2
put an end	3
unambiguous commitment	3
disrespect of advice	0
crush	0
predatory behaviour	0
restraint	3
inevitable chaos and war	0
assassination	1
blatantly obstructed	0
tragedy	1
cycle of violence	0
deceptive ploy	0
history ha shown time and again	2
total disregard	0
turned out to be a fair weather friend	1
quick return to the negotiating table	3
long been very clear	2
abhorrent	0
legitimate right	3
a the entire world	2
tragedy	1
affected every corner of the earth	1
utter defiance	0
rightly	2
recipe for disaster	0
continued violence and aggression	1
unreserved commitment	2
persistent and deliberate fuelling	0
expansionist	1
if tel aviv ha not noticed	1
opts for brute force	1
utmost	3
all it aspect	2
it is about time	2
should be	2
serious	2
aggression	1
would callously exploit	0
intensify and accelerate	1
it self seeking manipulation	0
one of the most serious crisis of our time	0
devastating	0
mix up	1
signifies	3
peaceful	3
robust	3
at the expense	1
sincerity	3
great importance	2
in his view	2
commitment	2
critical	2
should be a message for the authority	2
wa unconstitutional	1
must forge mutual trust	2
can carefully mull the significance	2
should not	1
until such time	2
make the republic of china vanish	0
the importance of maintaining stability	2
wisdom and creativity	3
exactly the contrary	2
is an act of objectionable brutality	0
just to gain popularity	1
and this is not only a feeling	2
above all	2
this is a question of	1
that concession are sufficiently concrete	3
